,retweet_count,favorite_count,followers_count,predict_class_label,Date_class
20740,51,361,6.82,2,3
20741,35,0,1.43,1,3
20742,465,0,0.0364,4,2
20743,5,0,0.0364,3,0
20744,1137,6317,43,4,2
20745,8,0,0.0364,4,4
20746,10,74,6.82,4,0
20747,56,0,43,2,3
20748,6225,0,0.435,2,0
20749,40790,0,0.0364,2,3
20750,6219,0,0.0364,4,4
20751,1,0,0.136,4,4
20752,37,278,6.82,4,2
20753,2,3,0.0364,3,3
20754,1,0,0.0364,4,4
20755,1947,0,1.43,2,3
20756,2,0,0.0364,2,2
20757,1,0,0.0364,4,2
20758,11,21,0.136,3,3
20759,0,1,0.0364,4,3
20760,0,1,1.43,4,3
20761,18,0,6.82,2,2
20762,13,0,0.0364,2,3
20763,27,0,0.435,2,2
20764,6,0,1.43,1,3
20765,5,0,1.43,1,1
20766,1,3,0.136,4,3
20767,27,0,1.43,1,0
20768,788,1545,43,2,4
20769,141,0,0.0364,4,0
20770,609,0,43,3,4
20771,0,0,0.0364,2,3
20772,312,1392,43,2,4
20773,0,2,6.82,4,1
20774,1482,3193,43,2,0
20775,0,0,0.0364,2,0
20776,22,0,0.136,4,1
20777,1068,9667,43,2,3
20778,0,1,0.136,1,3
20779,6,22,0.136,3,4
20780,5192,7977,43,1,4
20781,1233,839,43,2,4
20782,505,1181,0.435,2,2
20783,550,0,0.435,1,2
20784,0,1,0.0364,2,0
20785,438,2038,6.82,4,0
20786,40,530,6.82,2,1
20787,1512,0,0.435,2,0
20788,0,1,0.136,4,0
20789,184,548,43,1,3
20790,7,0,1.43,4,2
20791,184,548,43,1,3
20792,1,3,1.43,4,2
20793,32,231,6.82,4,0
20794,25076,0,0.0364,4,4
20795,17507,0,0.0364,1,0
20796,0,4,0.136,2,3
20797,31,100,0.136,4,3
20798,88,424,6.82,3,1
20799,4,0,0.136,4,0
20800,2,14,6.82,1,3
20801,15,16,0.136,4,0
20802,0,4,0.0364,4,3
20803,12,53,0.136,1,3
20804,2421,1268,43,2,0
20805,86,0,0.435,1,2
20806,0,3,0.0364,4,0
20807,6,0,1.43,4,1
20808,47,0,1.43,1,0
20809,854,0,0.435,1,2
20810,175,1341,43,2,0
20811,21,84,1.43,4,2
20812,2,0,1.43,4,3
20813,193,596,1.43,4,3
20814,20,37,0.136,3,4
20815,20,0,0.435,4,3
20816,1,0,0.0364,4,0
20817,48,0,1.43,2,0
20818,72,323,43,2,2
20819,12,11,0.136,3,3
20820,702,2427,43,4,0
20821,48,0,0.435,4,3
20822,2720,3969,43,2,0
20823,0,0,0.0364,2,4
20824,334,233,43,4,0
20825,270,0,0.435,2,2
20826,6,0,0.136,4,4
20827,66,59,0.136,3,3
20828,0,0,0.136,4,0
20829,186,788,43,2,3
20830,15,169,0.136,2,4
20831,6,9,0.136,2,3
20832,2,16,1.43,4,0
20833,1,10,0.0364,2,3
20834,0,4,1.43,4,0
20835,0,2,0.136,4,4
20836,1260,0,1.43,2,0
20837,5174,4568,43,2,0
20838,19,25,0.136,4,3
20839,25,0,0.435,1,3
20840,178,0,1.43,4,0
20841,0,0,0.0364,4,2
20842,17015,56972,43,2,3
20843,1,0,0.136,2,0
20844,12,72,0.435,1,0
20845,2,6,0.136,3,4
20846,430,1432,6.82,4,0
20847,65,0,0.0364,4,3
20848,85,293,1.43,4,2
20849,247,0,0.435,1,2
20850,21,53,0.435,1,2
20851,0,2,0.0364,2,0
20852,5723,0,0.0364,2,0
20853,81,0,0.435,1,3
20854,2,0,1.43,2,2
20855,2,14,0.136,4,3
20856,27,33,0.136,3,4
20857,0,0,0.136,4,0
20858,0,1,0.0364,4,4
20859,53,0,0.435,1,3
20860,539,0,0.435,4,1
20861,0,5,1.43,4,2
20862,239,597,0.435,3,3
20863,30,97,1.43,4,3
20864,0,0,0.0364,2,4
20865,9820,19408,43,1,3
20866,8,0,1.43,4,1
20867,19,0,0.435,4,1
20868,2867,4720,43,2,4
20869,65,505,6.82,4,1
20870,6,54,1.43,4,2
20871,413,0,43,2,4
20872,119,0,0.435,1,3
20873,0,1,6.82,2,2
20874,100,0,1.43,4,0
20875,300,1626,6.82,2,1
20876,855,0,0.435,4,3
20877,0,1,0.136,2,4
20878,31,0,0.0364,4,4
20879,0,0,0.136,2,3
20880,12,0,0.435,1,2
20881,64,564,6.82,4,2
20882,2,26,1.43,4,1
20883,42,316,6.82,4,0
20884,20,0,6.82,4,3
20885,16,0,0.435,4,1
20886,12,0,0.0364,4,3
20887,166,0,0.435,1,3
20888,28258,85924,43,2,3
20889,2,9,0.0364,2,2
20890,280,611,0.435,1,2
20891,1356,1883,43,2,3
20892,82,287,0.435,3,1
20893,319,0,6.82,4,0
20894,132,2299,6.82,2,3
20895,7,0,1.43,3,3
20896,1879,2119,43,2,4
20897,3,0,1.43,2,4
20898,7,43,1.43,3,0
20899,2595,0,0.435,1,0
20900,509,0,0.435,1,0
20901,191,0,6.82,4,3
20902,46,714,6.82,2,2
20903,26,166,6.82,3,3
20904,24,0,0.435,2,2
20905,566,0,0.435,3,3
20906,2880,0,0.0364,1,0
20907,546,675,43,2,3
20908,309,920,43,2,2
20909,4644,0,43,1,3
20910,177,227,43,2,2
20911,1450,853,43,2,0
20912,8,29,0.435,2,2
20913,144,0,0.435,2,3
20914,643,1171,43,2,3
20915,33,197,6.82,4,2
20916,151,788,6.82,4,2
20917,1,3,0.136,3,0
20918,7352,15795,43,1,0
20919,16,27,0.136,3,3
20920,26,138,6.82,4,0
20921,15,0,0.435,1,2
20922,341,386,43,2,0
20923,94,857,6.82,4,2
20924,19,0,0.435,1,1
20925,30,275,6.82,4,2
20926,2576,8312,6.82,4,3
20927,34,35,0.136,4,4
20928,3660,1616,43,2,0
20929,207,675,43,2,3
20930,23,69,1.43,4,2
20931,0,7,1.43,4,1
20932,38,66,0.136,1,3
20933,1083,1537,43,3,4
20934,89,0,0.435,1,0
20935,25076,0,0.0364,4,4
20936,225,1089,43,2,4
20937,0,1,0.0364,4,3
20938,151,1012,6.82,2,3
20939,0,3,0.435,4,2
20940,79,0,0.435,2,3
20941,0,1,0.0364,4,4
20942,20086,0,43,2,4
20943,430,497,43,2,3
20944,334,0,0.0364,4,0
20945,1599,0,0.435,4,3
20946,0,2,0.0364,1,3
20947,266,989,43,2,0
20948,3,12,0.136,4,0
20949,139,0,1.43,4,3
20950,196,1496,6.82,4,1
20951,695,0,43,2,0
20952,7,0,0.136,4,4
20953,6380,53133,43,4,0
20954,7,7,0.136,4,3
20955,0,1,1.43,2,0
20956,476,2229,6.82,4,1
20957,502,1940,6.82,2,2
20958,2871,8850,43,2,3
20959,296,0,0.435,3,1
20960,9880,65454,43,4,0
20961,0,0,0.0364,4,0
20962,356,0,6.82,2,2
20963,5,0,0.435,4,3
20964,195,0,0.435,1,3
20965,24,166,6.82,2,0
20966,2020,27443,43,2,0
20967,14,0,1.43,2,3
20968,6,16,0.136,3,3
20969,204,228,43,2,3
20970,6,0,1.43,4,2
20971,3,17,1.43,4,3
20972,2,11,0.0364,2,3
20973,29,0,1.43,3,4
20974,74,0,43,2,4
20975,475,657,43,2,4
20976,16,48,0.136,4,4
20977,184,0,0.435,2,2
20978,4,6,0.136,4,3
20979,4686,19417,43,4,1
20980,18,0,1.43,4,1
20981,204,475,0.435,2,2
20982,0,0,0.0364,4,4
20983,2204,0,43,1,0
20984,0,0,1.43,1,3
20985,1429,0,6.82,4,1
20986,9,38,0.136,2,3
20987,0,5,0.0364,2,0
20988,9,21,0.136,1,4
20989,2,5,1.43,2,3
20990,745,0,0.435,2,1
20991,5,17,0.136,4,4
20992,61,321,6.82,1,2
20993,5,0,0.136,4,4
20994,16436,90953,43,2,2
20995,65,430,6.82,4,3
20996,7,26,0.136,2,3
20997,3,10,1.43,3,2
20998,1,12,0.0364,2,2
20999,51,844,6.82,2,2
21000,6332,0,0.0364,2,3
21001,190,0,0.435,4,1
21002,0,5,0.0364,2,0
21003,26,0,0.0364,4,0
21004,2526,7584,6.82,4,2
21005,0,0,1.43,4,2
21006,417,0,0.435,3,1
21007,9,0,6.82,2,0
21008,0,2,0.0364,2,3
21009,1337,4140,6.82,2,1
21010,25,92,1.43,2,1
21011,10,0,1.43,4,3
21012,263,0,0.0364,1,2
21013,1,3,0.136,4,3
21014,2022,0,0.435,4,1
21015,3,13,0.0364,4,3
21016,2,6,1.43,1,0
21017,4,10,0.136,4,3
21018,21,0,6.82,2,2
21019,18,40,0.136,4,2
21020,299,0,43,2,2
21021,3,0,1.43,4,2
21022,674,0,0.0364,4,0
21023,2322,0,6.82,4,0
21024,2,14,0.435,1,2
21025,55,101,43,2,0
21026,294,1195,43,1,3
21027,0,0,0.0364,4,3
21028,1,11,0.136,3,4
21029,456,3361,6.82,4,2
21030,3,85,1.43,2,1
21031,11,0,0.435,1,1
21032,3,4,0.136,4,4
21033,3,0,0.0364,2,3
21034,9,0,0.136,4,3
21035,5,8,0.136,4,3
21036,101,0,1.43,4,4
21037,0,2,0.136,4,0
21038,9840,10894,43,2,2
21039,9,37,1.43,4,0
21040,0,19,0.0364,2,0
21041,137,543,43,4,4
21042,4,0,0.136,4,3
21043,85473,0,43,1,0
21044,435,931,43,2,3
21045,1,0,0.0364,2,0
21046,2,0,1.43,2,0
21047,130,0,0.0364,4,3
21048,8,47,1.43,2,3
21049,77,0,1.43,1,0
21050,121,827,6.82,1,2
21051,612,0,0.435,4,2
21052,5296,12660,6.82,4,0
21053,9,60,1.43,2,2
21054,11,0,0.136,4,0
21055,12,0,1.43,4,2
21056,1,0,0.0364,4,3
21057,84,369,6.82,4,0
21058,325,0,0.0364,2,0
21059,7,0,1.43,4,3
21060,191,0,0.435,2,2
21061,17,105,6.82,4,2
21062,71,0,6.82,3,0
21063,50,76,0.136,4,3
21064,129,1707,6.82,1,0
21065,105,0,0.136,4,3
21066,2679,0,0.435,1,2
21067,3,0,0.0364,1,3
21068,7,0,1.43,4,3
21069,39,0,0.0364,4,3
21070,3744,29495,43,2,0
21071,4,0,0.0364,2,3
21072,7,41,1.43,2,1
21073,1,0,1.43,2,2
21074,6,0,0.0364,4,1
21075,9465,9764,43,2,0
21076,13,47,0.435,2,3
21077,0,0,0.136,2,3
21078,0,0,1.43,4,4
21079,17,147,0.136,2,0
21080,18,0,0.136,4,4
21081,51,0,0.435,2,3
21082,611,0,1.43,4,0
21083,1618,3761,0.435,4,3
21084,54,0,0.435,1,2
21085,168,646,43,4,3
21086,0,1,0.136,3,4
21087,36,262,6.82,2,3
21088,190,1256,6.82,4,2
21089,5,13,0.136,1,0
21090,23,0,6.82,2,0
21091,0,8,0.0364,4,4
21092,25,284,6.82,4,3
21093,12,50,0.435,3,0
21094,4,0,1.43,1,1
21095,0,0,0.0364,4,3
21096,48,325,6.82,4,2
21097,34,0,43,2,0
21098,12,0,1.43,4,3
21099,0,1,0.0364,4,3
21100,22,74,1.43,1,2
21101,6517,26646,43,4,4
21102,69,764,6.82,2,3
21103,47,198,1.43,4,2
21104,141,0,0.0364,2,4
21105,0,0,1.43,3,0
21106,111,148,43,2,0
21107,4,0,0.435,3,3
21108,19467,18226,43,2,0
21109,0,1,1.43,1,2
21110,9,13,0.136,4,0
21111,25,0,0.435,4,1
21112,69,0,1.43,2,0
21113,37,255,6.82,2,0
21114,16730,31581,43,2,3
21115,51,312,6.82,4,1
21116,30,303,6.82,4,0
21117,934,0,43,4,0
21118,154,697,6.82,4,2
21119,5078,37902,43,4,0
21120,0,0,1.43,2,3
21121,12,89,6.82,2,1
21122,1,0,0.0364,2,4
21123,15,0,0.136,4,0
21124,78,0,1.43,4,1
21125,12981,25265,43,2,4
21126,2308,4404,43,2,0
21127,8,79,0.0364,4,3
21128,1,0,0.0364,4,4
21129,814,0,0.435,1,1
21130,11,0,0.0364,4,3
21131,1096,5344,6.82,4,0
21132,0,4,0.0364,4,0
21133,1180,0,43,4,3
21134,23,95,1.43,4,2
21135,9,0,0.136,2,3
21136,0,0,0.0364,4,3
21137,132,1006,6.82,2,2
21138,0,0,0.0364,4,4
21139,7783,11385,43,2,3
21140,118,0,6.82,2,1
21141,33,0,1.43,4,0
21142,1975,4445,6.82,4,3
21143,33,0,1.43,1,4
21144,4,31,0.136,1,0
21145,5,62,0.0364,4,4
21146,2,0,0.136,4,4
21147,5,23,0.136,3,3
21148,8,79,1.43,4,2
21149,197,203,43,2,0
21150,103,0,0.136,4,4
21151,2,0,1.43,3,0
21152,0,1,0.0364,4,0
21153,7881,29344,43,2,0
21154,0,2,1.43,2,0
21155,190,192,43,2,4
21156,10,0,6.82,3,1
21157,1071,4364,43,4,3
21158,0,5,6.82,2,0
21159,5,0,0.0364,1,3
21160,107,503,6.82,2,3
21161,0,0,0.0364,4,0
21162,1,1,1.43,4,2
21163,305,0,0.435,4,1
21164,1,7,0.136,2,4
21165,2191,9934,6.82,2,2
21166,72,0,0.0364,4,3
21167,283,0,6.82,2,2
21168,3,0,0.0364,4,0
21169,0,2,0.435,4,2
21170,5,11,0.136,3,3
21171,271,3326,43,2,3
21172,80,0,0.435,1,0
21173,37,145,6.82,4,0
21174,2997,10031,6.82,4,1
21175,0,7,1.43,2,2
21176,153,472,1.43,3,0
21177,0,0,0.0364,2,3
21178,14440,11259,43,4,0
21179,20,41,43,2,3
21180,609,2234,43,2,4
21181,1,6,1.43,3,3
21182,192,0,0.435,4,2
21183,1877,4788,43,2,0
21184,6,0,0.0364,4,2
21185,532,0,43,2,4
21186,228,0,0.0364,4,4
21187,75,0,0.0364,4,3
21188,0,0,1.43,4,3
21189,195,317,43,4,4
21190,111,0,0.435,4,1
21191,12,0,0.0364,4,0
21192,0,0,1.43,4,1
21193,19,71,1.43,4,2
21194,2191,0,6.82,2,0
21195,16386,39597,43,2,4
21196,8,103,0.136,2,0
21197,9,0,0.136,2,0
21198,1000,5130,6.82,4,0
21199,12,31,0.136,3,0
21200,108,0,0.136,3,4
21201,0,4,1.43,3,1
21202,41,0,1.43,4,0
21203,26,93,0.435,1,2
21204,13,107,0.136,4,0
21205,71,0,0.136,3,4
21206,1667,1640,43,2,0
21207,17,323,1.43,1,3
21208,12,42,0.0364,4,4
21209,200,0,0.136,1,3
21210,22,76,1.43,3,3
21211,120,467,43,2,3
21212,4,0,1.43,1,1
21213,29,0,0.435,2,0
21214,35,131,1.43,2,1
21215,0,0,1.43,4,2
21216,181,694,43,2,0
21217,1,0,0.0364,1,4
21218,0,2,1.43,4,0
21219,2,0,1.43,2,3
21220,3,8,0.136,3,4
21221,24,72,1.43,4,2
21222,17,191,1.43,2,3
21223,142,172,43,2,1
21224,3541,0,0.435,4,0
21225,1,0,0.0364,4,3
21226,71,0,6.82,3,2
21227,3,0,0.0364,2,4
21228,181,0,0.435,4,0
21229,8,0,0.136,4,3
21230,1,0,0.136,4,3
21231,0,6,0.0364,4,3
21232,204,1343,6.82,4,0
21233,3874,0,0.435,2,0
21234,783,5049,43,4,0
21235,15,87,1.43,4,2
21236,0,0,0.136,2,3
21237,18,0,0.136,1,3
21238,494,0,43,2,0
21239,254,1410,6.82,2,2
21240,927,0,6.82,4,3
21241,12,0,1.43,2,1
21242,59,0,6.82,3,3
21243,57,0,0.0364,4,3
21244,3,35,0.0364,4,3
21245,39789,0,0.0364,1,4
21246,0,6,0.0364,4,4
21247,7,0,1.43,4,3
21248,0,1,1.43,4,3
21249,15,0,0.435,4,3
21250,4,0,1.43,4,2
21251,6,0,0.435,4,3
21252,98,0,1.43,4,0
21253,6,15,0.136,4,3
21254,13,0,6.82,4,2
21255,105,508,6.82,4,1
21256,9,0,1.43,4,3
21257,17,97,6.82,4,0
21258,48,220,43,3,4
21259,8,0,1.43,4,1
21260,8,0,0.435,1,3
21261,196,271,43,4,1
21262,2,0,1.43,2,1
21263,15,18,0.435,2,0
21264,24,0,1.43,4,0
21265,2,0,0.0364,2,0
21266,50,57,43,2,0
21267,54,469,6.82,4,1
21268,1,0,0.0364,4,3
21269,819,1092,43,2,0
21270,1035,7131,43,2,3
21271,1267,736,43,2,3
21272,545,4302,43,4,3
21273,5,0,0.136,1,0
21274,22,171,6.82,4,3
21275,0,1,0.136,3,0
21276,77,0,0.435,2,1
21277,263,1254,6.82,4,1
21278,17,0,0.0364,4,3
21279,201,1256,6.82,4,0
21280,116,0,1.43,3,2
21281,195,1057,6.82,2,1
21282,0,3,0.0364,4,4
21283,243,0,0.435,4,3
21284,1013,6052,6.82,4,1
21285,3,0,0.435,4,1
21286,81,1207,6.82,2,3
21287,58,0,0.435,4,0
21288,0,1,0.136,4,0
21289,29,0,0.0364,4,2
21290,287,0,0.435,2,0
21291,5,25,0.0364,2,3
21292,27,0,0.435,2,2
21293,943,799,43,2,3
21294,285,1230,6.82,2,1
21295,55,0,1.43,2,4
21296,44,590,6.82,2,2
21297,1222,0,1.43,1,3
21298,9153,3204,43,2,4
21299,116,0,0.435,4,3
21300,1467,4492,6.82,4,0
21301,51,0,0.136,1,3
21302,6,0,1.43,2,2
21303,416,1923,43,4,4
21304,5,16,0.136,3,3
21305,144,0,6.82,3,0
21306,4,0,1.43,3,0
21307,48,0,1.43,1,3
21308,37,383,6.82,4,3
21309,0,2,0.0364,2,3
21310,17,0,6.82,4,2
21311,66,0,1.43,2,4
21312,2,0,1.43,2,0
21313,234,1390,6.82,1,1
21314,380,718,0.435,2,0
21315,16,0,0.136,3,4
21316,21,70,0.435,4,2
21317,1,0,0.0364,4,3
21318,29,0,6.82,2,1
21319,281,867,43,4,0
21320,4081,0,0.435,1,3
21321,66,286,1.43,2,3
21322,98,0,0.136,1,3
21323,22,0,0.435,2,3
21324,165,0,0.435,2,1
21325,61,0,43,2,4
21326,702,3309,6.82,4,1
21327,1117,0,0.435,3,0
21328,75,0,0.435,2,0
21329,5,19,0.136,3,0
21330,234,749,1.43,4,0
21331,0,1,0.0364,4,3
21332,922,0,0.435,1,3
21333,22,0,0.435,4,2
21334,339,227,43,2,3
21335,2,0,0.0364,2,0
21336,21,83,0.435,4,2
21337,5,18,1.43,4,2
21338,17,76,0.435,2,3
21339,3627,1272,43,2,0
21340,0,0,0.136,2,3
21341,234,800,43,4,2
21342,308,675,43,4,0
21343,1570,2637,43,4,4
21344,58,0,0.435,2,0
21345,41,373,6.82,2,3
21346,2,49,6.82,2,2
21347,137,0,0.435,4,1
21348,0,3,0.136,4,4
21349,105,0,0.435,2,3
21350,257,1174,43,4,4
21351,0,2,1.43,2,2
21352,13377,78818,43,2,1
21353,0,1,0.0364,4,4
21354,1,12,0.136,2,4
21355,0,2,0.0364,3,4
21356,14,54,1.43,4,1
21357,3,0,0.0364,2,0
21358,251,0,0.435,3,1
21359,0,3,1.43,4,0
21360,18,0,0.0364,4,3
21361,420,0,0.435,2,2
21362,320,1852,43,2,4
21363,1879,0,0.0364,4,0
21364,162,0,0.0364,4,0
21365,2,0,0.0364,4,0
21366,0,0,0.0364,2,4
21367,369,0,0.0364,4,4
21368,17,0,6.82,2,3
21369,9,0,0.435,2,3
21370,349,1217,6.82,4,2
21371,540,1184,43,4,4
21372,70,136,43,2,4
21373,796,1799,43,2,0
21374,1,26,0.136,4,3
21375,502,1027,43,2,3
21376,958,0,0.435,4,1
21377,3,15,0.136,2,4
21378,5,0,0.435,4,3
21379,3572,0,43,2,1
21380,325,2580,43,4,4
21381,13,90,0.136,2,3
21382,0,0,1.43,3,0
21383,0,6,0.0364,2,0
21384,7,0,1.43,1,3
21385,569,1794,43,4,3
21386,0,0,0.136,4,3
21387,0,0,1.43,3,4
21388,2102,0,1.43,4,3
21389,13,0,1.43,4,3
21390,28,192,6.82,3,1
21391,3,25,0.136,4,4
21392,8,16,0.136,2,4
21393,17,0,0.435,4,3
21394,13,0,0.435,4,1
21395,63,511,6.82,3,0
21396,3094,0,6.82,2,0
21397,28486,0,0.0364,2,1
21398,2732,0,0.0364,2,2
21399,181,0,0.435,4,0
21400,213,0,0.435,1,2
21401,460,0,43,1,0
21402,24,0,0.136,4,3
21403,145,0,0.435,2,2
21404,494,748,43,2,0
21405,96,0,6.82,4,1
21406,29,0,0.435,2,0
21407,12,20,0.136,3,3
21408,124,0,0.0364,4,0
21409,44,96,0.136,2,0
21410,1020,0,0.435,1,1
21411,215,1056,43,4,3
21412,6,0,0.136,2,3
21413,364,296,43,3,0
21414,87,362,43,2,4
21415,1570,0,43,2,3
21416,1,2,0.136,2,4
21417,3222,14666,43,2,3
21418,826,4098,43,4,4
21419,0,1,0.136,1,4
21420,0,3,1.43,2,0
21421,0,1,0.0364,2,3
21422,839,4247,43,2,4
21423,8,6,0.136,4,3
21424,2,0,0.0364,4,0
21425,23,40,0.136,4,4
21426,1334,0,0.0364,4,4
21427,117,954,6.82,2,1
21428,0,9,0.136,4,4
21429,881,0,0.0364,4,3
21430,32,20,0.136,3,4
21431,8,0,1.43,4,2
21432,0,0,0.0364,1,4
21433,0,1,1.43,1,1
21434,89,734,6.82,1,2
21435,11,0,6.82,1,4
21436,4,41,0.0364,2,3
21437,41,0,1.43,4,0
21438,23,0,0.435,4,0
21439,25,0,0.435,4,2
21440,0,0,0.136,4,0
21441,335,0,43,2,0
21442,1,2,0.136,4,3
21443,595,1640,43,2,4
21444,7,0,0.435,2,2
21445,42,166,0.136,1,0
21446,3819,19737,43,1,3
21447,0,3,0.0364,2,0
21448,185,0,0.435,4,0
21449,57,294,6.82,4,0
21450,3,0,1.43,1,3
21451,315,0,0.435,4,1
21452,1,0,0.136,4,3
21453,99,0,0.435,2,2
21454,5279,14868,6.82,2,2
21455,48,252,43,2,4
21456,104,668,6.82,2,3
21457,0,4,1.43,2,3
21458,1,30,0.0364,2,0
21459,0,0,0.0364,2,2
21460,4,20,0.136,4,4
21461,0,15,1.43,3,3
21462,3742,25323,43,2,0
21463,217,747,43,3,3
21464,11,0,0.0364,2,3
21465,2,0,0.136,4,3
21466,0,1,0.0364,2,3
21467,12,0,0.435,4,0
21468,1832,5069,6.82,2,3
21469,439,1531,6.82,3,2
21470,0,0,0.0364,2,4
21471,6,8,0.0364,4,3
21472,4,0,0.136,4,3
21473,4,0,0.0364,4,4
21474,887,0,0.435,4,2
21475,67,517,6.82,3,3
21476,1,0,1.43,4,3
21477,0,0,0.0364,4,0
21478,0,1,0.136,3,3
21479,0,2,0.136,4,0
21480,184,557,1.43,4,0
21481,1059,331,43,2,0
21482,60,0,0.136,4,3
21483,30,303,6.82,4,0
21484,369,4697,43,2,0
21485,1641,0,0.435,4,2
21486,12,70,0.136,2,4
21487,1143,715,43,2,0
21488,0,1,0.0364,4,3
21489,15,44,1.43,4,2
21490,12,0,0.0364,4,2
21491,123,528,1.43,4,0
21492,13,0,0.136,2,3
21493,3359,17431,43,2,4
21494,8,0,0.0364,4,3
21495,0,1,1.43,2,0
21496,1,11,1.43,4,0
21497,16,11,0.136,4,3
21498,0,1,0.0364,2,3
21499,0,1,1.43,2,3
21500,13,56,0.435,4,1
21501,99,178,43,2,0
21502,206,0,0.435,2,0
21503,18597,66277,43,4,4
21504,0,7,0.0364,4,3
21505,624,0,0.435,4,2
21506,1177,1821,43,2,1
21507,868,0,43,4,4
21508,1,0,0.0364,4,0
21509,1,0,1.43,3,0
21510,124,0,0.435,2,3
21511,0,1,0.0364,4,3
21512,44,0,1.43,2,1
21513,10,0,0.136,3,3
21514,79,0,0.0364,4,0
21515,40,0,0.435,2,0
21516,27,0,1.43,4,3
21517,2,0,0.0364,3,4
21518,0,1,0.0364,2,0
21519,419,251,43,4,3
21520,37,0,0.435,2,3
21521,2,0,0.0364,2,0
21522,84,514,0.136,2,3
21523,17,0,1.43,2,4
21524,78,0,1.43,4,1
21525,38,0,0.0364,4,4
21526,736,0,0.435,1,2
21527,16,0,6.82,3,3
21528,6354,5939,43,2,4
21529,12,0,0.435,3,2
21530,5,13,0.136,3,0
21531,2399,0,0.435,1,1
21532,50,0,0.435,1,1
21533,12,20,0.136,3,3
21534,53,0,0.435,1,3
21535,3742,25323,43,2,0
21536,17,0,0.435,4,3
21537,7,49,0.136,4,4
21538,90,0,6.82,1,4
21539,85,0,0.0364,4,3
21540,5,21,0.136,2,3
21541,0,16,0.0364,4,3
21542,0,9,0.0364,2,0
21543,1,4,1.43,2,3
21544,38,155,6.82,4,1
21545,14,0,1.43,1,2
21546,2961,0,0.435,2,0
21547,8,0,1.43,1,3
21548,15,0,0.136,3,4
21549,4,0,0.435,4,3
21550,0,3,0.0364,4,0
21551,446,4743,43,4,3
21552,21,0,6.82,4,3
21553,0,2,1.43,1,2
21554,282,1956,6.82,4,2
21555,2,16,0.136,3,4
21556,80,786,6.82,4,2
21557,10,19,0.136,4,3
21558,8,25,0.136,4,4
21559,14,0,0.0364,2,0
21560,355,0,0.435,4,0
21561,10,0,1.43,2,2
21562,3,0,0.136,3,0
21563,21,70,1.43,4,2
21564,15,14,0.136,4,0
21565,5,0,0.136,4,3
21566,108,625,6.82,4,4
21567,6573,2626,43,2,0
21568,22,41,0.136,1,0
21569,191,0,0.435,4,2
21570,0,3,1.43,2,3
21571,220,0,0.0364,2,3
21572,0,0,0.0364,4,4
21573,0,0,0.136,4,4
21574,5,15,0.136,1,3
21575,40,0,6.82,4,1
21576,2,0,0.0364,2,3
21577,524,1287,0.435,2,3
21578,4,73,0.136,2,4
21579,151,619,6.82,3,2
21580,2,13,1.43,4,1
21581,4,0,0.136,1,4
21582,29,0,6.82,2,2
21583,22814,130132,43,2,0
21584,34913,0,0.0364,4,0
21585,36,0,1.43,4,3
21586,145,805,6.82,4,1
21587,27,70,1.43,4,0
21588,4,4,0.136,4,0
21589,6468,34065,43,2,0
21590,3,0,0.0364,2,1
21591,40,0,6.82,4,2
21592,7064,43982,43,2,0
21593,27,0,1.43,1,0
21594,74,1423,43,4,3
21595,266,0,43,2,0
21596,72,0,0.0364,4,4
21597,2,6,0.136,3,3
21598,7,0,0.0364,4,2
21599,44,0,1.43,4,2
21600,0,0,0.0364,3,3
21601,50,291,6.82,4,3
21602,363,0,43,3,4
21603,7,22,0.136,4,4
21604,56,373,6.82,4,1
21605,0,4,0.0364,4,4
21606,1,5,1.43,1,2
21607,22,160,6.82,4,2
21608,3595,4401,43,1,3
21609,1375,0,6.82,2,2
21610,85,680,6.82,2,0
21611,34,0,0.136,4,3
21612,361,0,0.435,1,0
21613,13,47,1.43,4,3
21614,1713,0,0.136,3,3
21615,1,7,0.0364,4,3
21616,0,3,1.43,4,3
21617,0,3,6.82,2,1
21618,75,732,6.82,2,3
21619,111,148,43,2,0
21620,0,0,1.43,1,0
21621,480,438,43,2,0
21622,41,0,0.435,4,1
21623,1091,0,6.82,4,1
21624,8,49,0.136,4,3
21625,6,0,0.435,2,3
21626,162,162,43,2,3
21627,0,2,0.136,2,3
21628,28,261,6.82,4,0
21629,0,0,0.136,2,4
21630,56,60,0.136,4,4
21631,71,0,0.435,2,3
21632,1,0,0.0364,2,3
21633,4,13,0.136,1,0
21634,4,13,0.136,3,4
21635,37,0,6.82,3,0
21636,2,10,0.136,3,3
21637,72,0,6.82,1,3
21638,97,0,0.435,4,0
21639,81,997,6.82,4,2
21640,1457,0,0.435,1,1
21641,9,25,0.136,4,4
21642,3,0,0.136,1,4
21643,26,166,1.43,1,3
21644,0,2,1.43,3,1
21645,73,0,6.82,2,2
21646,33,0,1.43,4,3
21647,1217,0,43,2,0
21648,7,28,0.136,4,4
21649,2412,0,43,1,0
21650,27,63,0.435,1,2
21651,10,45,0.136,4,0
21652,0,1,0.0364,4,3
21653,65,0,6.82,4,0
21654,5605,4733,43,2,0
21655,1957,594,43,3,4
21656,6,0,0.435,4,1
21657,0,1,0.136,2,4
21658,92,0,0.435,4,3
21659,228,1682,43,3,3
21660,16,0,1.43,1,3
21661,8,41,1.43,4,2
21662,55,0,0.136,2,0
21663,272,0,0.435,4,0
21664,5,11,0.136,1,3
